record_time,rg,rn,ta,vpd,swc,ts,rh,pm2_5,rg_1_1_2,ppfd_1_1_1,ta_1_2_1,tsoil,u_,short_up_avg,rh_12m_avg,ta_12m_avg,rh_10m_avg,rh_threshold_limit,vpd_threshold_limit,u__threshold_limit,ppfd_1_1_1_threshold_limit,rg_1_1_2_threshold_limit,ta_1_2_1_threshold_limit,pm2_5_threshold_limit,pm2_5_threshold_limit_orig,pm2_5_threshold_limit_f,pm2_5_threshold_limit_fqc,pm2_5_threshold_limit_fall,pm2_5_threshold_limit_fall_qc,pm2_5_threshold_limit_fnum,pm2_5_threshold_limit_fsd,pm2_5_threshold_limit_fmeth,pm2_5_threshold_limit_fwin
2021-08-22 06:00:00,2.65476,-2.46844,21.295,497.019,0.254859,20.5,79.8659,22.0,,,,,,,,,,79.8659,497.019,,,,,22.0,22.0,22.0,0.0,24.0,1.0,3.0,2.0,3.0,1.0
2021-08-22 06:30:00,4.5146,2.1566899999999998,21.216500000000003,521.3729649532711,0.2547785,20.5,78.88017803738317,24.0,,,,,,,,,,78.88017803738317,521.3729649532711,,,,,24.0,24.0,24.0,0.0,23.625,1.0,4.0,1.796988221070652,3.0,1.0
2021-08-22 07:00:00,6.37444,6.78182,21.138,545.7269299065421,0.254698,20.5,77.89445607476635,26.0,,,,,,,,,,77.89445607476635,545.7269299065421,,,,,26.0,26.0,26.0,0.0,22.7,1.0,5.0,2.588435821108957,3.0,1.0
2021-08-22 07:30:00,22.71582,20.972409999999996,21.506500000000003,553.9948057391789,0.254627,20.5,77.81433305093331,22.5,,,,,,,,,,77.81433305093331,553.9948057391789,,,,,22.5,22.5,22.5,0.0,22.3,1.0,5.0,2.8635642126552705,3.0,1.0
2021-08-22 08:00:00,39.0572,35.163,21.875,562.2626815718157,0.254556,20.5,77.73421002710027,19.0,,,,,,,,,,77.73421002710027,562.2626815718157,,,,,19.0,19.0,19.0,0.0,21.7,1.0,5.0,2.7294688127912363,3.0,1.0
2021-08-22 08:30:00,48.932900000000004,42.9259,21.798000000000002,416.77134078590785,0.2545255,20.5,83.60645501355015,20.0,,,,,,,,,,83.60645501355015,416.77134078590785,,,,,20.0,20.0,20.0,0.0,20.625,1.0,4.0,1.4930394055974097,3.0,1.0
2021-08-22 09:00:00,58.8086,50.6888,21.721,271.28,0.254495,20.5,89.4787,21.0,,,,,,,,,,89.4787,271.28,,,,,21.0,21.0,21.0,0.0,20.0,1.0,3.0,1.0,3.0,1.0
2021-08-22 09:30:00,113.2553,104.53389999999999,22.0425,288.37249999999995,0.25439,20.53,89.06635,,,,,,,,,,,89.06635,288.37249999999995,,,,,,,20.5,1.0,20.5,1.0,2.0,0.7071067811865476,3.0,1.0
2021-08-22 10:00:00,167.702,158.379,22.364,305.465,0.254285,20.56,88.654,,,,,,,,,,,88.654,305.465,,,,,,,34.875,2.0,34.875,2.0,4.0,9.259004626128377,3.0,3.0
2021-08-22 10:30:00,273.2455,259.613,23.097,403.70349999999996,0.254148,20.6265,85.9811,,,,,,,,,,,85.9811,403.70349999999996,,,,,,,39.75,2.0,39.75,2.0,2.0,0.3535533905932738,3.0,3.0
2021-08-22 11:00:00,378.789,360.847,23.83,501.942,0.254011,20.693,83.3082,,,,,,,,,,,83.3082,501.942,,,,,,,30.0,2.0,30.0,2.0,2.0,14.142135623730951,3.0,3.0
2021-08-22 11:30:00,421.2125,396.4415,24.9025,640.6310000000001,0.25378999999999996,20.810000000000002,80.3557,,,,,,,,,,,80.3557,640.6310000000001,,,,,,,25.083333333333332,2.0,25.083333333333332,2.0,6.0,2.727941837112123,3.0,5.0
2021-08-22 12:00:00,463.636,432.036,25.975,779.32,0.253569,20.927,77.4032,,,,,,,,,,,77.4032,779.32,,,,,,,16.0,2.0,16.0,2.0,2.0,5.656854249492381,3.0,3.0
2021-08-22 12:30:00,436.5165,401.3215,26.2395,817.3585,0.253328,21.0935,76.70429999999999,,,,,,,,,,,76.70429999999999,817.3585,,,,,,,12.5,1.0,12.5,1.0,2.0,0.7071067811865476,3.0,1.0
2021-08-22 13:00:00,409.397,370.607,26.504,855.397,0.253087,21.26,76.0054,12.0,,,,,,,,,,76.0054,855.397,,,,,12.0,12.0,12.0,0.0,13.0,1.0,3.0,1.0,3.0,1.0
2021-08-22 13:30:00,466.98350000000005,429.3555,26.908,934.4935,0.252926,21.4235,74.60305,13.0,,,,,,,,,,74.60305,934.4935,,,,,13.0,13.0,13.0,0.0,14.375,1.0,4.0,2.868652413009751,3.0,1.0
2021-08-22 14:00:00,524.57,488.104,27.312,1013.59,0.252765,21.587,73.2007,14.0,,,,,,,,,,73.2007,1013.59,,,,,14.0,14.0,14.0,0.0,16.1,1.0,5.0,4.588027898781785,3.0,1.0
2021-08-22 14:30:00,481.956,439.794,27.479,991.6775,0.25242200000000004,21.7235,73.77289999999999,18.5,,,,,,,,,,73.77289999999999,991.6775,,,,,18.5,18.5,18.5,0.0,17.125,1.0,4.0,4.589389937671455,3.0,1.0
2021-08-22 15:00:00,439.342,391.484,27.646,969.765,0.252079,21.86,74.3451,23.0,,,,,,,,,,74.3451,969.765,,,,,23.0,23.0,23.0,0.0,18.5,1.0,3.0,4.5,3.0,1.0
2021-08-22 15:30:00,395.8115,340.904,27.613,950.241,0.2518785,21.9765,74.7184,,,,,,,,,,,74.7184,950.241,,,,,,,20.75,1.0,20.75,1.0,2.0,3.181980515339464,3.0,1.0
2021-08-22 16:00:00,352.281,290.324,27.58,930.717,0.251678,22.093,75.0917,,,,,,,,,,,75.0917,930.717,,,,,,,22.5,1.0,22.5,1.0,2.0,0.7071067811865476,3.0,1.0
2021-08-22 16:30:00,264.1415,207.3205,27.4375,846.3505,0.25139350000000005,22.1765,76.9256,,,,,,,,,,,76.9256,846.3505,,,,,,,21.0,1.0,21.0,1.0,2.0,1.4142135623730951,3.0,1.0
2021-08-22 17:00:00,176.002,124.317,27.295,761.984,0.251109,22.26,78.7595,22.0,,,,,,,,,,78.7595,761.984,,,,,22.0,22.0,22.0,0.0,20.0,1.0,3.0,2.0,3.0,1.0
2021-08-22 17:30:00,110.71945000000001,70.14725,26.914,635.297,0.2510595,22.3285,81.86735,20.0,,,,,,,,,,81.86735,635.297,,,,,20.0,20.0,20.0,0.0,20.0,1.0,3.0,2.0,3.0,1.0
2021-08-22 18:00:00,45.4369,15.9775,26.533,508.61,0.25101,22.397,84.9752,18.0,,,,,,,,,,84.9752,508.61,,,,,18.0,18.0,18.0,0.0,20.0,1.0,3.0,2.0,3.0,1.0
2021-08-22 18:30:00,25.420205,5.627705,26.275,461.45950000000005,0.2508285,22.3985,86.18780000000001,,,,,,,,,,,86.18780000000001,461.45950000000005,,,,,,,19.0,1.0,19.0,1.0,2.0,1.4142135623730951,3.0,1.0
2021-08-22 19:00:00,5.40351,-4.72209,26.017,414.309,0.250647,22.4,87.4004,,,,,,,,,,,87.4004,414.309,,,,,,,19.333333333333332,2.0,19.333333333333332,2.0,3.0,3.2145502536643185,3.0,3.0
2021-08-22 19:30:00,3.2105099999999998,-9.594595,25.8395,376.701,0.250587,22.4,88.4094,,,,,,,,,,,88.4094,376.701,,,,,,,25.5,2.0,25.5,2.0,2.0,3.5355339059327378,3.0,3.0
2021-08-22 20:00:00,1.01751,-14.4671,25.662,339.093,0.250527,22.4,89.4184,,,,,,,,,,,89.4184,339.093,,,,,,,28.0,2.0,28.0,2.0,3.0,5.0,3.0,3.0
2021-08-22 20:30:00,0.9923519999999999,-13.365549999999999,25.435499999999998,283.271,0.2504575,22.4,91.04805,,,,,,,,,,,91.04805,283.271,,,,,,,28.0,2.0,28.0,2.0,3.0,5.0,3.0,3.0
2021-08-22 21:00:00,0.967194,-12.264,25.209,227.449,0.250388,22.4,92.6777,,,,,,,,,,,92.6777,227.449,,,,,,,33.5,2.0,33.5,2.0,4.0,11.73314393786536,3.0,3.0
2021-08-22 21:30:00,0.973515,-15.5656,25.2975,255.579,0.250284,22.4,91.7872,,,,,,,,,,,91.7872,255.579,,,,,,,49.5,1.0,49.5,1.0,2.0,0.7071067811865476,3.0,1.0
2021-08-22 22:00:00,0.979836,-18.8672,25.386,283.709,0.25018,22.4,90.8967,50.0,,,,,,,,,,90.8967,283.709,,,,,50.0,50.0,50.0,0.0,49.0,1.0,3.0,1.0,3.0,1.0
2021-08-22 22:30:00,0.976372,-17.29405,25.4725,424.23405240384614,0.250142,22.4,83.99299711538461,49.0,,,,,,,,,,83.99299711538461,424.23405240384614,,,,,49.0,49.0,49.0,0.0,49.875,1.0,4.0,1.9311050377094112,3.0,1.0
2021-08-22 23:00:00,0.972908,-15.7209,25.559,564.7591048076923,0.250104,22.4,77.08929423076923,48.0,,,,,,,,,,77.08929423076923,564.7591048076923,,,,,48.0,48.0,48.0,0.0,51.3,1.0,5.0,3.598610843089316,3.0,1.0
2021-08-22 23:30:00,0.9755355,-29.4259,25.3545,417.83455240384615,0.25006799999999996,22.35,84.07824711538461,52.5,,,,,,,,,,84.07824711538461,417.83455240384615,,,,,52.5,52.5,52.5,0.0,51.625,1.0,4.0,4.0697051490249265,3.0,1.0
2021-08-23 00:00:00,0.978163,-43.1309,25.15,270.91,0.250032,22.3,91.0672,57.0,,,,,,,,,,91.0672,270.91,,,,,57.0,57.0,57.0,0.0,52.5,1.0,3.0,4.5,3.0,1.0
2021-08-23 00:30:00,0.962719,-34.5176,24.8585,259.654,0.249959,22.3,91.3689,,,,,,,,,,,91.3689,259.654,,,,,,,54.75,1.0,54.75,1.0,2.0,3.181980515339464,3.0,1.0
2021-08-23 01:00:00,0.947275,-25.9043,24.567,248.398,0.249886,22.3,91.6706,,,,,,,,,,,91.6706,248.398,,,,,,,51.5,1.0,51.5,1.0,2.0,7.7781745930520225,3.0,1.0
2021-08-23 01:30:00,0.9546665,-16.279265,23.7985,540.6424999999999,0.24984,22.27,80.47755,,,,,,,,,,,80.47755,540.6424999999999,,,,,,,31.5,2.0,31.5,2.0,2.0,20.506096654409877,3.0,3.0
2021-08-23 02:00:00,0.962058,-6.65423,23.03,832.887,0.249794,22.24,69.2845,46.0,,,,,,,,,,69.2845,832.887,,,,,46.0,46.0,46.0,0.0,24.666666666666668,2.0,3.0,18.717193521821944,3.0,3.0
2021-08-23 02:30:00,0.967695,-5.6693549999999995,23.1845,845.0315,0.249728,22.14,69.1079,,,,,,,,,,,69.1079,845.0315,,,,,,,22.5,2.0,22.5,2.0,3.0,20.35313243704762,3.0,3.0
2021-08-23 03:00:00,0.973332,-4.68448,23.339,857.176,0.249662,22.04,68.9313,,,,,,,,,,,68.9313,857.176,,,,,,,19.375,2.0,19.375,2.0,4.0,17.754694214958104,3.0,3.0
2021-08-23 03:30:00,0.9677119999999999,-8.37724,23.139499999999998,727.9780000000001,0.249585,21.97,73.43015,,,,,,,,,,,73.43015,727.9780000000001,,,,,,,11.125,2.0,11.125,2.0,4.0,1.3149778198382918,3.0,3.0
2021-08-23 04:00:00,0.962092,-12.07,22.94,598.78,0.249508,21.9,77.929,,,,,,,,,,,77.929,598.78,,,,,,,17.916666666666668,2.0,17.916666666666668,2.0,6.0,14.416714836143035,3.0,3.0
2021-08-23 04:30:00,0.9700139999999999,-8.33273,23.1155,666.4455,0.24940400000000001,21.85,75.80275,,,,,,,,,,,75.80275,666.4455,,,,,,,47.75,1.0,47.75,1.0,2.0,1.0606601717798212,3.0,1.0
2021-08-23 05:00:00,0.977936,-4.59546,23.291,734.111,0.2493,21.8,73.6765,47.0,,,,,,,,,,73.6765,734.111,,,,,47.0,47.0,47.0,0.0,48.5,1.0,3.0,1.5,3.0,1.0
2021-08-23 05:30:00,1.447788,-4.198665,22.881500000000003,622.997,0.2492545,21.753500000000003,77.1377,48.5,,,,,,,,,,77.1377,622.997,,,,,48.5,48.5,48.5,0.0,48.0,1.0,4.0,1.5811388300841898,3.0,1.0
2021-08-23 06:00:00,1.91764,-3.80187,22.472,511.883,0.249209,21.707,80.5989,50.0,,,,,,,,,,80.5989,511.883,,,,,50.0,50.0,50.0,0.0,47.0,1.0,5.0,2.622022120425379,3.0,1.0
2021-08-23 06:30:00,7.59562,4.770815000000001,22.396,432.6905,0.24917450000000002,21.7035,83.40100000000001,46.5,,,,,,,,,,83.40100000000001,432.6905,,,,,46.5,46.5,46.5,0.0,47.0,1.0,4.0,3.0276503540974917,3.0,1.0
2021-08-23 07:00:00,13.2736,13.3435,22.32,353.498,0.24914,21.7,86.2031,43.0,,,,,,,,,,86.2031,353.498,,,,,43.0,43.0,43.0,0.0,46.5,1.0,3.0,3.5,3.0,1.0
2021-08-23 07:30:00,58.3318,55.0534,22.685499999999998,558.494,0.249066,21.619999999999997,79.4154,,,,,,,,,,,79.4154,558.494,,,,,,,44.75,1.0,44.75,1.0,2.0,2.4748737341529163,3.0,1.0
2021-08-23 08:00:00,103.39,96.7633,23.051,763.49,0.248992,21.54,72.6277,,,,,,,,,,,72.6277,763.49,,,,,,,41.0,1.0,41.0,1.0,2.0,2.8284271247461903,3.0,1.0
2021-08-23 08:30:00,202.983,192.87165000000002,23.0585,704.642,0.24884299999999998,21.52,74.91884999999999,,,,,,,,,,,74.91884999999999,704.642,,,,,,,39.25,1.0,39.25,1.0,2.0,0.3535533905932738,3.0,1.0
2021-08-23 09:00:00,302.576,288.98,23.066,645.794,0.248694,21.5,77.21,39.0,,,,,,,,,,77.21,645.794,,,,,39.0,39.0,39.0,0.0,39.5,1.0,3.0,0.5,3.0,1.0
2021-08-23 09:30:00,402.84900000000005,379.82000000000005,23.619999999999997,719.894,0.248496,21.5465,75.8641,39.5,,,,,,,,,,75.8641,719.894,,,,,39.5,39.5,39.5,0.0,39.5,1.0,3.0,0.5,3.0,1.0
2021-08-23 10:00:00,503.122,470.66,24.174,793.994,0.248298,21.593,74.5182,40.0,,,,,,,,,,74.5182,793.994,,,,,40.0,40.0,40.0,0.0,39.5,1.0,3.0,0.5,3.0,1.0
2021-08-23 10:30:00,595.9205000000001,554.077,25.285,911.9970000000001,0.24806099999999998,21.6765,72.7859,,,,,,,,,,,72.7859,911.9970000000001,,,,,,,39.75,1.0,39.75,1.0,2.0,0.3535533905932738,3.0,1.0
2021-08-23 11:00:00,688.719,637.494,26.396,1030.0,0.247824,21.76,71.0536,,,,,,,,,,,71.0536,1030.0,,,,,,,30.0,1.0,30.0,1.0,2.0,14.142135623730951,3.0,1.0
2021-08-23 11:30:00,611.079,551.4325,26.7085,1071.24,0.2474715,21.89,70.40090000000001,,,,,,,,,,,70.40090000000001,1071.24,,,,,,,25.083333333333332,2.0,25.083333333333332,2.0,6.0,2.727941837112123,3.0,3.0
2021-08-23 12:00:00,533.439,465.371,27.021,1112.48,0.247119,22.02,69.7482,20.0,,,,,,,,,,69.7482,1112.48,,,,,20.0,20.0,20.0,0.0,22.5,2.0,7.0,5.283622494715786,3.0,3.0
2021-08-23 12:30:00,485.03999999999996,413.22749999999996,27.265500000000003,1145.6100000000001,0.2468185,22.14,69.0196,,,,,,,,,,,69.0196,1145.6100000000001,,,,,,,20.5,2.0,20.5,2.0,7.0,5.909032633745278,3.0,3.0
2021-08-23 13:00:00,436.641,361.084,27.51,1178.74,0.246518,22.26,68.291,,,,,,,,,,,68.291,1178.74,,,,,,,18.714285714285715,2.0,18.714285714285715,2.0,7.0,5.677860093212516,3.0,3.0
2021-08-23 13:30:00,428.187,349.685,27.875500000000002,1297.745,0.2460645,22.3765,65.83765,,,,,,,,,,,65.83765,1297.745,,,,,,,17.25,2.0,17.25,2.0,6.0,5.01746948172084,3.0,3.0
2021-08-23 14:00:00,419.733,338.286,28.241,1416.75,0.245611,22.493,63.3843,,,,,,,,,,,63.3843,1416.75,,,,,,,16.642857142857142,2.0,16.642857142857142,2.0,7.0,4.4973537192654165,3.0,3.0
2021-08-23 14:30:00,411.77549999999997,342.14300000000003,28.310499999999998,1388.22,0.24520150000000002,22.5765,64.39935,,,,,,,,,,,64.39935,1388.22,,,,,,,14.75,1.0,14.75,1.0,2.0,1.0606601717798212,3.0,1.0
2021-08-23 15:00:00,403.818,346.0,28.38,1359.69,0.244792,22.66,65.4144,14.0,,,,,,,,,,65.4144,1359.69,,,,,14.0,14.0,14.0,0.0,15.5,1.0,3.0,1.5,3.0,1.0
2021-08-23 15:30:00,281.2095,233.125,28.076,1325.9650000000001,0.2444405,22.71,65.1849,15.5,,,,,,,,,,65.1849,1325.9650000000001,,,,,15.5,15.5,15.5,0.0,15.625,1.0,4.0,1.25,3.0,1.0
2021-08-23 16:00:00,158.601,120.25,27.772,1292.24,0.244089,22.76,64.9554,17.0,,,,,,,,,,64.9554,1292.24,,,,,17.0,17.0,17.0,0.0,15.5,1.0,5.0,1.118033988749895,3.0,1.0
2021-08-23 16:30:00,217.9115,164.3795,27.786,1361.665,0.2438005,22.78,63.21095,16.0,,,,,,,,,,63.21095,1361.665,,,,,16.0,16.0,16.0,0.0,15.9,1.0,5.0,0.7416198487095663,3.0,1.0
2021-08-23 17:00:00,277.222,208.509,27.8,1431.09,0.243512,22.8,61.4665,15.0,,,,,,,,,,61.4665,1431.09,,,,,15.0,15.0,15.0,0.0,16.2,1.0,5.0,0.8366600265340756,3.0,1.0
2021-08-23 17:30:00,171.40765,108.75156999999999,27.237000000000002,1261.32,0.2431605,22.8,64.46875,16.0,,,,,,,,,,64.46875,1261.32,,,,,16.0,16.0,16.0,0.0,16.0,1.0,4.0,0.816496580927726,3.0,1.0
2021-08-23 18:00:00,65.5933,8.99414,26.674,1091.55,0.242809,22.8,67.471,17.0,,,,,,,,,,67.471,1091.55,,,,,17.0,17.0,17.0,0.0,16.0,1.0,3.0,1.0,3.0,1.0
2021-08-23 18:30:00,38.6133,-11.543029999999998,26.29,1030.2085,0.242684,22.75,68.5181,,,,,,,,,,,68.5181,1030.2085,,,,,,,16.5,1.0,16.5,1.0,2.0,0.7071067811865476,3.0,1.0
2021-08-23 19:00:00,11.6333,-32.0802,25.906,968.867,0.242559,22.7,69.5652,,,,,,,,,,,69.5652,968.867,,,,,,,20.0,1.0,20.0,1.0,2.0,4.242640687119285,3.0,1.0
2021-08-23 19:30:00,6.304569,-34.21595,25.4495,847.325,0.242443,22.65,72.6683,,,,,,,,,,,72.6683,847.325,,,,,,,25.5,1.0,25.5,1.0,2.0,3.5355339059327378,3.0,1.0
2021-08-23 20:00:00,0.975838,-36.3517,24.993,725.783,0.242327,22.6,75.7714,23.0,,,,,,,,,,75.7714,725.783,,,,,23.0,23.0,23.0,0.0,28.0,1.0,3.0,5.0,3.0,1.0
2021-08-23 20:30:00,0.972714,-27.2198,24.7765,684.371,0.24225999999999998,22.55,77.0777,28.0,,,,,,,,,,77.0777,684.371,,,,,28.0,28.0,28.0,0.0,28.0,1.0,3.0,5.0,3.0,1.0
2021-08-23 21:00:00,0.96959,-18.0879,24.56,642.959,0.242193,22.5,78.384,33.0,,,,,,,,,,78.384,642.959,,,,,33.0,33.0,33.0,0.0,28.0,1.0,3.0,5.0,3.0,1.0
2021-08-23 21:30:00,0.9648034999999999,-12.527795000000001,23.6255,615.4369648089172,0.2421795,22.45,77.31012229299364,,,,,,,,,,,77.31012229299364,615.4369648089172,,,,,,,30.5,1.0,30.5,1.0,2.0,3.5355339059327378,3.0,1.0
2021-08-23 22:00:00,0.960017,-6.96769,22.691,587.9149296178344,0.242166,22.4,76.23624458598727,,,,,,,,,,,76.23624458598727,587.9149296178344,,,,,,,30.5,1.0,30.5,1.0,2.0,3.5355339059327378,3.0,1.0
2021-08-23 22:30:00,0.9623295000000001,-4.282705,20.2365,588.5938213375796,0.28774849999999996,22.063499999999998,76.21560732484076,,,,,,,,,,,76.21560732484076,588.5938213375796,,,,,,,40.25,2.0,40.25,2.0,6.0,15.626099961282726,3.0,3.0
2021-08-23 23:00:00,0.964642,-1.59772,17.782,589.2727130573248,0.333331,21.727,76.19497006369427,28.0,,,,,,,,,,76.19497006369427,589.2727130573248,,,,,28.0,28.0,28.0,0.0,42.642857142857146,2.0,7.0,15.60639368366452,3.0,3.0
2021-08-23 23:30:00,0.9548355,-4.14095,17.856,590.219799044586,0.322971,21.4835,76.16173216560509,,,,,,,,,,,76.16173216560509,590.219799044586,,,,,,,41.416666666666664,2.0,41.416666666666664,2.0,6.0,16.722489846511095,3.0,3.0
2021-08-24 00:00:00,0.945029,-6.68418,17.93,591.1668850318472,0.312611,21.24,76.12849426751592,,,,,,,,,,,76.12849426751592,591.1668850318472,,,,,,,22.5,1.0,22.5,1.0,2.0,7.7781745930520225,3.0,1.0
2021-08-24 00:30:00,0.94767,-6.89029,17.9715,591.9976270700638,0.31177900000000003,21.09,76.10125780254776,,,,,,,,,,,76.10125780254776,591.9976270700638,,,,,,,33.375,2.0,33.375,2.0,4.0,25.084440728600402,3.0,3.0
2021-08-24 01:00:00,0.950311,-7.0964,18.013,592.8283691082803,0.310947,20.94,76.07402133757962,17.0,,,,,,,,,,76.07402133757962,592.8283691082803,,,,,17.0,17.0,17.0,0.0,31.75,2.0,4.0,23.59908190304586,3.0,3.0
2021-08-24 01:30:00,0.9499120000000001,-8.176475,17.8135,593.0191843949044,0.30554,20.84,76.07046066878982,,,,,,,,,,,76.07046066878982,593.0191843949044,,,,,,,23.333333333333332,2.0,23.333333333333332,2.0,3.0,20.256686138984662,3.0,3.0
2021-08-24 02:00:00,0.949513,-9.25655,17.614,593.2099996815286,0.300133,20.74,76.0669,,,,,,,,,,,76.0669,593.2099996815286,,,,,,,14.0,1.0,14.0,1.0,2.0,4.242640687119285,3.0,1.0
2021-08-24 02:30:00,0.9461615000000001,-22.597625,17.512,593.598900955414,0.2970135,20.64,76.05497818471338,,,,,,,,,,,76.05497818471338,593.598900955414,,,,,,,10.75,1.0,10.75,1.0,2.0,0.3535533905932738,3.0,1.0
2021-08-24 03:00:00,0.94281,-35.9387,17.41,593.9878022292994,0.293894,20.54,76.04305636942675,11.0,,,,,,,,,,76.04305636942675,593.9878022292994,,,,,11.0,11.0,11.0,0.0,10.5,1.0,3.0,0.5,3.0,1.0
2021-08-24 03:30:00,0.938545,-51.72365,17.374499999999998,594.5193945859874,0.291761,20.439999999999998,76.02553455414014,10.5,,,,,,,,,,76.02553455414014,594.5193945859874,,,,,10.5,10.5,10.5,0.0,11.125,1.0,4.0,1.3149778198382918,3.0,1.0
2021-08-24 04:00:00,0.93428,-67.5086,17.339,595.0509869426752,0.289628,20.34,76.00801273885351,10.0,,,,,,,,,,76.00801273885351,595.0509869426752,,,,,10.0,10.0,10.0,0.0,12.1,1.0,5.0,2.4596747752497685,3.0,1.0
2021-08-24 04:30:00,0.963041,-68.00399999999999,17.466,335.7157434713376,0.28807550000000004,20.240000000000002,85.94825636942676,13.0,,,,,,,,,,85.94825636942676,335.7157434713376,,,,,13.0,13.0,13.0,0.0,13.6,1.0,5.0,3.6297382825763074,3.0,1.0
2021-08-24 05:00:00,0.991802,-68.4994,17.593,76.3805,0.286523,20.14,95.8885,16.0,,,,,,,,,,95.8885,76.3805,,,,,16.0,16.0,16.0,0.0,15.7,1.0,5.0,4.3531597719357835,3.0,1.0
2021-08-24 05:30:00,6.015401,-64.22565,17.569000000000003,124.53075000000001,0.2854685,20.0565,93.30345,18.5,,,,,,,,,,93.30345,124.53075000000001,,,,,18.5,18.5,18.5,0.0,17.125,1.0,4.0,3.4247870980057527,3.0,1.0
2021-08-24 06:00:00,11.039,-59.9519,17.545,172.681,0.284414,19.973,90.7184,21.0,,,,,,,,,,90.7184,172.681,,,,,21.0,21.0,21.0,0.0,18.5,1.0,3.0,2.5,3.0,1.0
2021-08-24 06:30:00,84.955,18.5605,17.9995,269.464,0.2835085,19.9065,86.5415,,,,,,,,,,,86.5415,269.464,,,,,,,19.75,1.0,19.75,1.0,2.0,1.7677669529663689,3.0,1.0
2021-08-24 07:00:00,158.871,97.0729,18.454,366.247,0.282603,19.84,82.3646,,,,,,,,,,,82.3646,366.247,,,,,,,24.0,1.0,24.0,1.0,2.0,4.242640687119285,3.0,1.0
2021-08-24 07:30:00,259.896,192.01395,19.113,484.34400000000005,0.281884,19.82,78.21655,,,,,,,,,,,78.21655,484.34400000000005,,,,,,,28.5,1.0,28.5,1.0,2.0,2.1213203435596424,3.0,1.0
2021-08-24 08:00:00,360.921,286.955,19.772,602.441,0.281165,19.8,74.0685,27.0,,,,,,,,,,74.0685,602.441,,,,,27.0,27.0,27.0,0.0,30.0,1.0,3.0,3.0,3.0,1.0
2021-08-24 08:30:00,450.07500000000005,375.825,20.1715,678.3875,0.2804795,19.8,71.4982,30.0,,,,,,,,,,71.4982,678.3875,,,,,30.0,30.0,30.0,0.0,30.0,1.0,4.0,2.449489742783178,3.0,1.0
2021-08-24 09:00:00,539.229,464.695,20.571,754.334,0.279794,19.8,68.9279,33.0,,,,,,,,,,68.9279,754.334,,,,,33.0,33.0,33.0,0.0,29.4,1.0,5.0,2.5099800796022267,3.0,1.0
2021-08-24 09:30:00,623.2495,544.4955,21.084000000000003,854.6415,0.279192,19.85,66.4833,30.0,,,,,,,,,,66.4833,854.6415,,,,,30.0,30.0,30.0,0.0,29.4,1.0,5.0,2.5099800796022267,3.0,1.0
2021-08-24 10:00:00,707.27,624.296,21.597,954.949,0.27859,19.9,64.0387,27.0,,,,,,,,,,64.0387,954.949,,,,,27.0,27.0,27.0,0.0,28.8,1.0,5.0,2.6832815729997477,3.0,1.0
2021-08-24 10:30:00,753.5115000000001,671.9090000000001,22.113,1012.6395,0.277837,19.979999999999997,62.970150000000004,27.0,,,,,,,,,,62.970150000000004,1012.6395,,,,,27.0,27.0,27.0,0.0,27.5,1.0,5.0,1.4142135623730951,3.0,1.0
2021-08-24 11:00:00,799.753,719.522,22.629,1070.33,0.277084,20.06,61.9016,27.0,,,,,,,,,,61.9016,1070.33,,,,,27.0,27.0,27.0,0.0,26.7,1.0,5.0,0.4472135954999579,3.0,1.0
2021-08-24 11:30:00,862.5845,768.245,23.0305,1127.96,0.27646550000000003,20.16,60.88005,26.5,,,,,,,,,,60.88005,1127.96,,,,,26.5,26.5,26.5,0.0,26.1,1.0,5.0,1.2449899597988732,3.0,1.0
2021-08-24 12:00:00,925.416,816.968,23.432,1185.59,0.275847,20.26,59.8585,26.0,,,,,,,,,,59.8585,1185.59,,,,,26.0,26.0,26.0,0.0,25.1,1.0,5.0,2.073644135332772,3.0,1.0
2021-08-24 12:30:00,888.105,782.008,23.999,1259.315,0.27514150000000004,20.3435,58.7633,24.0,,,,,,,,,,58.7633,1259.315,,,,,24.0,24.0,24.0,0.0,24.625,1.0,4.0,2.056493779875511,3.0,1.0
2021-08-24 13:00:00,850.794,747.048,24.566,1333.04,0.274436,20.427,57.6681,22.0,,,,,,,,,,57.6681,1333.04,,,,,22.0,22.0,22.0,0.0,24.0,1.0,3.0,2.0,3.0,1.0
2021-08-24 13:30:00,634.9549999999999,550.656,25.1055,1457.975,0.273849,20.5435,54.81285,,,,,,,,,,,54.81285,1457.975,,,,,,,23.0,1.0,23.0,1.0,2.0,1.4142135623730951,3.0,1.0
2021-08-24 14:00:00,419.116,354.264,25.645,1582.91,0.273262,20.66,51.9576,,,,,,,,,,,51.9576,1582.91,,,,,,,11.7,2.0,11.7,2.0,5.0,6.496152707564686,3.0,3.0
2021-08-24 14:30:00,553.2760000000001,446.6555,25.93,1840.8200000000002,0.272695,20.7435,44.864000000000004,,,,,,,,,,,44.864000000000004,1840.8200000000002,,,,,,,10.333333333333334,2.0,10.333333333333334,2.0,6.0,3.710345895825168,3.0,3.0
2021-08-24 15:00:00,687.436,539.047,26.215,2098.73,0.272128,20.827,37.7704,,,,,,,,,,,37.7704,2098.73,,,,,,,11.25,2.0,11.25,2.0,8.0,3.909694909544003,3.0,3.0
